language,link,question_number,question,n_correct,correct_models,wrong_models
swe_Latn,https://en.wikibooks.org/wiki/High_School_Biology/Nature_of_Science,1,Vilket är huvudmålet med ett experiment?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/High_School_Earth_Science/Storms,1,Vilket uttalande om tornador är enligt avsnittet inte sant?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/High_School_Earth_Science/Storms,2,Vilket av följande uttalanden beskriver majoriteten av alla tornador enligt avsnittet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/High_School_Earth_Science/Telescopes,1,Vad av följande började människor göra under 1500-talet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/History_of_Islam/Early_Islam,1,"Vad säger Muhammeds grotta om hans spirituella benägenheter eller värderingar, enligt avsnittet?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/History_of_Rail_Transport/Early_Rail_Transportation,2,Varför ersatte de trähjul med järnhjul enligt avsnittet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/History_of_Technology/Technological_Determinism,1,Vilket av följande uttalanden återspeglar inte den generella idéen med teknologisk determinism? ,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/How_to_Play_Violin/Bowing,1,Vad av följande är enligt avsnittet inte associerat med ett nedstråk?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Bones,2,Vad av följande beskriver falangerna på en schimpans? ,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Genetics/Introduction,1,Från vilken pool tar selektion bort ny genetisk variation?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Genetics/Introduction,2,Vilken process ansvarar för att lägga till ny genetisk variation?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Oldowan,2,Vilket av följande problem orsakas inte av en brist på essentiella aminosyror enligt avsnittet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Culture,1,Hur signalerar medlemmar i en subkultur ofta sin tillhörighet med gruppen?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Race_and_Ethnicity,1,Vad kan enligt teorin i avsnittet hända med ett barn som identifierar sig med en rasminoritet där stereotypen är att de uppför sig dåligt?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Socialization,2,Vad av följande beskriver beteenden hos ”vilda” barn enligt avsnittet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Introduction_to_Sociology/Society,1,Vilken av följande praktiker är enligt avsnittet inte konsekvent med självhushållsjordbruk?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Introductory_Tourism,1,I vilken turismkategori ingår museum?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Introductory_Tourism,2,Vad kan enligt avsnittet vara en prioritet för rekreationsresenärer?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Learning_Theories/Organizational_Learning:_Influencing_Factors,1,Vad av följande nämns i avsnittet som något som hjälpte till att minska förändringsskräcken i den lokala kyrkan?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Learning_Theories/Organizational_Learning:_Influencing_Factors,2,Vad kan en förståelse för sin egen historia bidra till enligt avsnittet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Learning_Theories/Post-Modern_Theories,1,Vilket av följande uttalanden beskriver den postmoderna inriktningen inom lärande?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Learning_Theories/Post-Modern_Theories,2,Vilket av följande uttalanden återspeglar inte en postmodern inlärningsmetod?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Lucid_Dreaming/Induction_Techniques,2,Vad av följande beskriver inte ett sömnavbrott?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction,1,Vad ökar när hjärnan försöker uppnå lucida drömmar oftare?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction,2,Vad av följande kan påverka kroppen negativt efter för många klardrömmar?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Managing_Groups_and_Teams/How_Do_You_Build_High-performing_Virtual_Teams%3F,1,På vilka sätt liknar konventionella team och virtuella team varandra enligt avsnittet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Managing_Groups_and_Teams/How_Do_You_Build_High-performing_Virtual_Teams%3F,2,"Vilket uttalande om fysiska och virtuella team stämmer inte, enligt avsnittet?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Modern_Photography/Lenses,1,"Hur har zoomobjektiv blivit bättre till följd av att tillverkare höjer kvaliteten på linsproduktionen, enligt avsnittet?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Mysticism/What_is_mysticism%3F,1,Vilken av följande beskrivningar stämmer inte in på mysticism?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Mysticism/What_is_mysticism%3F,2,Vad av följande är inte ett fokus för mysticismen enligt avsnittet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/New_Zealand_History/Polynesian_Settlement,1,Vem kan enligt avsnittet ha inrättat ett jordbrukssamhälle?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Origami/Types/Pureland_Origami,1,I vilket scenario hade vikaren varit hjälpt av att använda Pureland-origamimetoden?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Origami/Types/Pureland_Origami,2,Vad av följande beskriver inte Pureland-origami?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Pakistani_History/Prehistory/Bronze_Age/Indus_Valley_Civilization,1,Vilken plats är enligt avsnittet inte associerad med Indus-civilisationen?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Peak_Oil:_High_Tide_for_an_Oil_Addicted_World/Personal_Action,1,Vad av följande ger enligt avsnittet en långsiktig fördel?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Peak_Oil:_High_Tide_for_an_Oil_Addicted_World/Personal_Action,2,"Vad av följande kan någon som strävar efter kortsiktiga vinster prioritera, enligt avsnittet?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Remembering_the_Templars,1,Vilken tidsepok föregick tempelherrarnas tid?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Remembering_the_Templars,2,Vilken tidsepok ägde rum efter tempelherrarnas tid?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Roman_Culture/Medicine,1,"Vilken medicinsk behandling eller vilket ingrepp genomförde läkare och kirurger inte under det romerska imperiet, enligt avsnittet?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System,1,Vad förmågan att se beroende av?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System,2,Vad är det som gör att ögonkonstruktionen skiljer sig mellan organismer?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Sikhism,2,"Vad av följande är kärnan i sikhismen, enligt avsnittet?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Special_Needs/ADD,1,"Vad kan, enligt avsnittet, barn som har Attention Deficit Disorder svårt med?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Special_Needs/ADD,2,Varför tenderar barn med Attention Deficit Disorder att ägna sig åt riskfyllt beteende enligt avsnittet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Role,2,Vilket av följande beskriver inte stödundervisning (scaffolding)?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Social_Media,2,Vilken MySpace-funktion kan enligt avsnittet hjälpa studenter som har lässvårigheter?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution,1,"Vad av följande gjorde Chrusjtjovs inte som ett svar på arbetarnas protester, enligt avsnittet?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution,2,Vad av följande var inte en orsak till protesterna i Polen?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/The_Cold_War/Introduction,1,"Vad av följande påverkade inte relationen mellan Sovjetunionen och USA, enligt avsnittet?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/The_Organ_Systems/nervous,1,Vilket av följande uttalanden beskriver inte syftet med att skicka nervimpulser genom kroppen?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Great_Pyramid,2,Vilket var syftet med Den stora pyramiden?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis,1,Tack vare vem känner vi till mannen som anlade branden som förstörde templet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis,2,Vad av följande stämmer om återuppbyggnaden av Artemistemplet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Transport/History,1,När gick en art på två ben för första gången enligt avsnittet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Transport/History,2,Vilken av dessa arter gick ofta på två ben?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Warfare,1,Vad försökte den tyska flottan åstadkomma under andra världskriget?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Warfare,2,"Baserat på informationen i avsnittet, vem hade störst framgång inom marin krigsföring under den Nordatlantiska kampanjen?",4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians,1,Vad fanns inte när assyrerna introducerade det första kavalleriet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians,2,Hur går strider med kavallerier till?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Babylonians,1,Var hade man inte hittat vanliga babylonier enligt avsnittet?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Babylonians,2,Vad av följande var menat för präster?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians,1,När blev Kung Tutankhamun känd?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians,2,Vad gjorde Kung Tutankhamun till en välkänd egyptisk kung?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks,1,Vad kunde den grekiske poeten Homeros inte göra?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks,2,Vilken berömd grek är känd för något annat än litteratur?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Hebrews,2,Vad var inte så viktigt för den hebreiska familjen?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Norse,1,Vad av följande beskrivs inte som en skillnad mellan länderna i Skandinavien?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Norse,2,Vilka var först med att bosätta sig på Grönland?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans,2,Vad av följande hade inte ingått i en antik romersk måltid?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F,2,Vad föregår enligt passagen en nation?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Asia/Cambodia,1,Vilket av följande uttalanden om Kambodja stämmer?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Asia/Cambodia,2,Vilket av följande uttalande beskriver invasionerna av Kambodja?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Asia/Taiwan,1,Vad av följande gjorde det nederländska östra Indiska kompaniet inte under sin tid i Taiwan?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Asia/Taiwan,2,Vad handlade Shimonosekiföredraget om?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Big_Book_of_Fun_Science_Experiments/Red_cabbage_indicator,1,Vad utgår man från när man mäter pH-värdet i en kemikalie?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Big_Book_of_Fun_Science_Experiments/Red_cabbage_indicator,2,Vad togs bort från vätejonerna?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Lion,1,Vilket av följande uttalanden beskriver inte en lejonflock?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Lion,2,Vilket av följande uttalanden beskriver inte beteendet hos lejon?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Meet_The_Cats,1,För vilket rovdjur är kaninen ett vanligt byte?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Meet_The_Cats,2,Vad brukar mindre kattdjur jaga?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Ocelot,2,Vad av följande beskriver inte en ozelot? ,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Tiger,2,Vad av följande är enligt avsnittet en skillnad mellan tigrar och lejon?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells,1,Vad gjorde enligt avsnittet Robert Hooke innan andra biologer?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells,2,Var härstammar ordet ”cell” från?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals,2,Enligt avsnittet saknar en del djur något. Vad?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Plants,1,Vad hjälper plantor i samband med fotosyntes?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Biology/Origin_of_Life,2,Vilket av följande uttalanden beskriver inte speciation? ,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Biology/Systems/Circulatory_System,1,Vilken del av cirkulationssystemet för blodet mot hjärtat?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Biology/Systems/Circulatory_System,2,Vilka rör i cirkulationssystemet är de smalaste?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro,1,En insekts förmåga att fälla in sina vingar ökar vad av följande?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro,2,Vad av följande nämns inte i avsnittet som något som påverkas av en insekts flygförmåga?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Extinction,1,Vilken av följande egenskaper brukar man vanligtvis inte associera med dinosaurier?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
swe_Latn,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Extinction,2,Vad av följande anses inte vara gemensamt hos fåglar och dinosaurier?,4,anthropic_claude-haiku-4.5|anthropic_claude-sonnet-4.6|google_gemma-4-26b-a4b-it|local_Gemma-4_E4B_Q8_0_think,
